4.848048133330960852e+00,5.843073905218206576e+00,-4.745887622289373553e+00,9.169530045386004247e+00,6.614146425001356633e+00,3.872283920523802436e+00,6.836392058216874013e+00,2.055288245661407132e+01,1.284246166249817733e+01,1.699395356557555914e+00
2.953834620756410345e+00,-2.131944675217546159e+00,-3.651183314333917629e+00,-2.856130454575378508e-01,1.359257461255592148e+01,-4.449081502267006272e+00,1.993324039186560093e+00,-4.507345081164631395e+00,1.100908870249640259e+01,1.092700040816170315e+01
-4.888378171528746208e+00,5.160846050148363062e+00,8.498786220882475817e+00,1.143065341202812846e+01,1.460097913985739915e+01,1.029544055313296980e+01,4.618599042784714115e+00,-5.068720721566855048e-01,8.556053650207294581e+00,1.031808058891350655e+01
-4.714466928529231993e+00,7.875787074651998232e+00,-6.512860311468191554e+00,9.544900837795655235e+00,-3.730910873091536573e+00,6.986027857479619740e-01,4.791351911074732683e+00,7.892529660281118353e+00,1.168757317617559721e+01,1.143120332159994845e+01
3.156544303734741597e+00,-1.802717652958206074e+00,2.617215182341602997e+00,2.369120579005723926e+00,-6.693350948725807825e+00,-2.030076884889248312e+00,1.212027331156343202e+01,8.564249223204217998e+00,1.102978894756864392e+01,1.691384887695960870e+01
-3.819406837667663979e+00,9.520084066696224312e+00,-1.921553569685243446e+01,4.787502633491003579e+00,6.530245911094301192e+00,7.633449836100050234e-01,-3.874619878005102436e+00,2.564186084739404237e+00,1.396950074530041164e+01,1.032789619828521666e+01
-5.217214514515774226e+00,8.464386355041678911e+00,1.157460231439338294e+01,4.977493718051354321e+00,-9.352613704488007329e+00,1.461508573684752932e+01,-6.342358103705736383e+00,1.562568798023469085e+01,-1.314022933422396733e+00,9.825908660111746684e+00
-1.080814193906646281e+01,9.407152418907237745e+00,-2.376480660507735543e+00,9.904079017321883782e+00,-1.111388012832123096e+01,1.536787875529861935e+01,9.290441087496144945e+00,1.019673152967456886e+01,9.345227584242662644e+00,1.623328613051376479e+01
-1.717136998252344782e+01,1.032050807981946505e+01,9.621472401537230823e+00,-4.529390866913871605e-01,5.726502583140998581e+00,7.566753394343775696e+00,5.619720628214148306e+00,9.339036813268092985e+00,1.283416359583918975e+01,9.883315969206035945e+00
-3.450426350463448255e+00,4.593857038332640030e+00,-7.118907379110965827e-01,2.897199411311853101e+00,7.780126312271780975e+00,1.376249933338454312e+01,1.533150701620776069e+01,5.403458285236085068e+00,9.111731932083587893e+00,1.172647481972847139e+01
-7.264538057195290222e+00,6.982254410281473200e-01,-5.039696880929516176e+00,7.645332611421319591e+00,6.818632905984443937e+00,6.354782222280646486e+00,1.068415508497318811e+01,2.006391423978136856e+00,1.350945477539860917e+01,9.401589917020897857e+00
1.113253294920984349e+00,-8.917493900668137741e+00,9.688540201273802666e+00,1.636971472057128452e+01,-4.369533118407508354e+00,1.166123610262909693e+01,2.988195196665979658e+00,-3.434296908454072650e+00,9.310028689012616709e+00,2.059371194247123071e+01
-4.330492701801231803e+00,7.622990875169843861e-02,5.449839234095068541e+00,5.362226653186763059e+00,-3.794047769976661932e+00,7.338519577131384253e+00,2.038798707149627187e+00,3.550036870218798768e+00,1.646455338060313167e+01,2.253168003635639849e+00
5.158201846435941373e-01,4.369318632600514007e+00,-4.875598296284468169e+00,-1.935036919960460011e+00,4.078427479606266282e+00,-1.383444343684978151e+00,5.393343092100870706e-01,3.979749836868194279e+00,7.433016312609932896e+00,6.921160823724230582e+00
1.189014003375593320e-01,-3.002649316749280040e+00,4.015406663879324434e+00,-8.443985772544708723e-01,-4.967822563065340091e+00,3.199961077197333026e-01,3.608516968707631278e-01,8.902194256959450769e+00,3.887183934042909073e+00,1.283627499402647665e+01
1.373831331374927966e+00,-4.334957442027516095e-01,1.116087877597137279e+01,-1.845882264149062202e+00,-3.304068486102496038e-01,6.287368549741605861e+00,1.550407091401385529e+01,1.216592951011322299e+01,6.005185942678373578e+00,7.185510094901871980e+00
-2.766174542749240572e+00,-1.982194092684428366e+00,1.135399595672117634e+01,2.195671851785342632e+00,1.335713194940375992e+01,9.639078204728896537e+00,1.161185261786504697e+01,1.169206161700943980e+01,9.092373955578223033e+00,1.424464842796682795e+01
-2.491051903733693118e-02,-1.483411325095402411e+00,2.665436180489751283e+00,-4.928813225116853047e+00,5.033564829900809556e-01,5.556358451986564972e-02,-7.001320079350257686e+00,2.928807409128177497e+00,6.111422208461763539e+00,3.981339790359139208e+00
9.452524702597278061e-01,6.638318652950883525e+00,6.426237735182705357e+00,-1.765931820716035716e+00,6.016111152741565604e-02,2.570593686689735868e+00,3.835177723575426967e-01,8.350964250280664913e+00,5.816512266791009189e+00,7.723358922565328299e+00
-7.588956493749524412e+00,-3.463025889669111734e+00,-1.759977030413112153e+00,-8.196470649028889000e+00,7.788482451800035733e+00,5.236636640028189404e-01,2.899318870091884826e+00,1.465095479788394428e+01,8.382079627752318629e+00,1.056715488363025557e+01
9.726767955154356216e-01,-8.435170840115164381e+00,3.777307432878535209e+00,-7.688154930897963979e+00,7.479035341463395881e+00,-9.842545863043312693e-01,8.952258343787155681e+00,6.571394753420628732e+00,4.405742324648863395e+00,4.072051215197087792e+00
-1.723005238878001499e+00,1.060612075176824121e+01,9.771875500355427846e+00,1.182545867520062188e+01,6.080097981135235585e+00,-1.093315088896983589e+00,6.397669479087898736e+00,7.530469380535318003e+00,-2.521309876117250326e+00,1.497039715812996263e+01
-4.745659368002708156e+00,-1.496616701384425596e+01,-2.841160250410265320e+00,7.574877670676298358e+00,7.344279593638567860e+00,2.967958099615506384e-01,5.584704825529907879e+00,1.032868299422662162e+01,3.602793134219176352e+00,1.148874644477015217e+01
-2.636020267569259001e+00,7.023678421388488413e-01,2.295078358176928734e+00,1.111543212684341952e+01,-1.945744356695158217e+00,6.193749143013214997e+00,-4.146169788512086285e-01,9.079182144887985473e+00,1.670592759108384229e+01,-2.645797186739070384e+00
8.882954255571277713e+00,2.054325828847562985e+00,1.561857299543353061e+00,-3.834933270917959547e-01,6.263850372101252617e+00,2.464077288097579643e+00,3.753191602089850587e+00,1.604190638996118068e+01,5.767663936847608142e+00,1.085148321243039327e+01
3.416770648168996338e+00,-1.176597510595812413e+00,9.168324614335032763e-03,-1.303965610559654209e+00,3.648879462483261005e+00,1.911417368558177454e+00,1.294619272799925902e+01,9.450207803456653011e+00,7.203398872685079724e+00,5.245352854718624336e+00
5.734841933090116584e+00,1.165108876852176678e+01,7.779699963176547328e+00,3.244405989552752168e+00,1.352710319996459276e+01,-2.293175535193814341e+00,7.126724904981193376e+00,9.927335259862555716e+00,6.840223829453051962e+00,1.296535269904774879e+01
-2.842364653899184801e-01,1.264498457451874280e+00,2.632284550392749889e+00,-1.120404031160137670e+01,1.002076569176811383e+01,6.641250208381833886e+00,-6.278192853573338894e-01,4.717841318673583473e-01,8.133609387981621808e+00,-2.393174801215909753e+00
1.281684038407736992e+01,7.452964334691760229e+00,2.027597035301891282e-01,-2.922278850327540312e+00,1.282398650962842090e+01,-2.819104110835048971e-01,1.385842922525805321e+00,5.245691132407094948e+00,1.427162218448302866e+01,4.314781723658169810e+00
