-1.204153547118322365e+01,-1.104153547118322365e+01,-1.004153547118322365e+01,-9.041535471183223649e+00,-8.041535471183223649e+00,-7.041535471183223649e+00,-6.041535471183223649e+00,-5.041535471183223649e+00,-4.041535471183223649e+00,-3.041535471183223649e+00
2.770882684703750876e+00,3.770882684703750876e+00,4.770882684703750876e+00,5.770882684703750876e+00,6.770882684703750876e+00,7.770882684703750876e+00,8.770882684703749987e+00,9.770882684703749987e+00,1.077088268470374999e+01,1.177088268470374999e+01
-9.439960834097473885e-01,5.600391659025261148e-02,1.056003916590252611e+00,2.056003916590252611e+00,3.056003916590252611e+00,4.056003916590253056e+00,5.056003916590253056e+00,6.056003916590253056e+00,7.056003916590253056e+00,8.056003916590253056e+00
8.250550664114658872e+00,9.250550664114658872e+00,1.025055066411465887e+01,1.125055066411465887e+01,1.225055066411465887e+01,1.325055066411465887e+01,1.425055066411465887e+01,1.525055066411465887e+01,1.625055066411465887e+01,1.725055066411465887e+01
4.148426428910028996e+00,5.148426428910028996e+00,6.148426428910028996e+00,7.148426428910028996e+00,8.148426428910028108e+00,9.148426428910028108e+00,1.014842642891002811e+01,1.114842642891002811e+01,1.214842642891002811e+01,1.314842642891002811e+01
2.488963963847779404e+00,3.488963963847779404e+00,4.488963963847779404e+00,5.488963963847779404e+00,6.488963963847779404e+00,7.488963963847779404e+00,8.488963963847780292e+00,9.488963963847778516e+00,1.048896396384777852e+01,1.148896396384777852e+01
1.556663998252749259e+00,2.556663998252749259e+00,3.556663998252749259e+00,4.556663998252749259e+00,5.556663998252749259e+00,6.556663998252749259e+00,7.556663998252749259e+00,8.556663998252748371e+00,9.556663998252748371e+00,1.055666399825274837e+01
1.313902847366414584e+01,1.413902847366414584e+01,1.513902847366414584e+01,1.613902847366414761e+01,1.713902847366414761e+01,1.813902847366414761e+01,1.913902847366414761e+01,2.013902847366414761e+01,2.113902847366414761e+01,2.213902847366414761e+01
-2.572108725375532146e+00,-1.572108725375532146e+00,-5.721087253755321456e-01,4.278912746244678544e-01,1.427891274624467854e+00,2.427891274624467854e+00,3.427891274624467854e+00,4.427891274624467854e+00,5.427891274624467854e+00,6.427891274624467854e+00
5.831076703117400228e+00,6.831076703117400228e+00,7.831076703117400228e+00,8.831076703117400228e+00,9.831076703117400228e+00,1.083107670311740023e+01,1.183107670311740023e+01,1.283107670311740023e+01,1.383107670311740023e+01,1.483107670311740023e+01
6.113976443764088664e-01,1.611397644376408866e+00,2.611397644376408866e+00,3.611397644376408866e+00,4.611397644376408422e+00,5.611397644376408422e+00,6.611397644376408422e+00,7.611397644376408422e+00,8.611397644376408422e+00,9.611397644376408422e+00
-3.784807973930575997e+00,-2.784807973930575997e+00,-1.784807973930575997e+00,-7.848079739305759972e-01,2.151920260694240028e-01,1.215192026069424003e+00,2.215192026069424003e+00,3.215192026069424003e+00,4.215192026069424003e+00,5.215192026069424003e+00
