-4.001261059087740435e+00,-2.578579431346139650e-01,-8.843976156009970779e+00,-2.611856236662832842e+00,3.972452978004549884e+00,2.325281025916891675e+00,-2.508699249898047157e+00,1.104957014240895319e+00,2.615781616546372312e+00,1.380035828662526498e+00
2.341000028343846573e+00,1.890622718943042679e+00,1.085215503204163667e+01,-1.113372149841254100e+00,1.393578175354656423e+01,5.602360752195046700e+00,2.382384928525390855e+00,7.846877474551292586e+00,2.344974257369752735e+00,1.498238033092066424e+01
1.331003195892457924e+01,9.110871521974852172e+00,1.900759523192100175e+00,7.930703420067248821e-01,-3.848672382149779025e+00,2.064700463392711960e+00,-2.195430829037192666e-01,3.390602712693782550e+00,1.716457477234186157e+01,2.962207908433931891e+00
-6.298974780434512866e+00,-1.042471514062174620e+01,6.132635031867669895e+00,1.012066386279559893e+01,7.837376692828428304e+00,7.125815711972819599e+00,1.069758527577874219e+01,1.228444960409578357e+01,1.462304624103932227e+01,8.962958464958276750e+00
-5.058674559214875188e-01,3.126602393964869275e+00,-1.349696968262483310e+00,4.766169364965336719e+00,2.751888608360297805e+00,1.140585807874311541e+01,1.009508754214515491e+01,8.923815689239628313e+00,5.865931924856961466e+00,1.335017672855853021e+01
2.806936911951374292e-02,3.524388460047921612e+00,2.435550107408257503e+00,-3.574640852411526737e+00,-6.634579893768774994e+00,1.045024490221210911e+00,-1.555411382416043153e+00,5.560352165865571905e+00,5.497859523137625715e+00,5.591228591458676789e+00
-8.105581254680222614e+00,6.860136442367387843e+00,7.320633432794894091e+00,4.874557062485031622e+00,3.551789213708604454e+00,7.037748041504459096e+00,2.181914030895937273e+00,7.997106176407124067e+00,1.384793605975914588e+01,4.968334668456401815e+00
-8.933178761147427593e+00,4.246700958792006375e+00,2.064571093299507609e-01,1.559101395601294460e+00,1.084816112046410375e+00,1.383790065127412028e+01,1.129141269102946055e+01,1.264022693471683567e+01,8.789347905778626568e+00,4.574198217089325169e+00
7.889205458060979836e+00,-2.297855884295159967e+00,2.550337525627195845e+00,-8.564745783281271230e+00,2.197468932506256856e+00,5.212272765102111904e+00,3.709402661795488498e+00,1.011230759025039738e+01,8.877374424318450252e+00,1.287839020974630522e+01
-1.035195119461831226e+01,1.710790045713245888e+00,2.988043121325505425e-01,-1.300506057508608393e+01,8.216978097116179214e+00,4.530444258070009056e+00,5.157309484386747300e+00,1.115740410015165907e+01,8.233432408162256522e+00,1.982907350831741411e+01
4.273747306380643707e+00,5.023816112495367747e+00,1.864673411438810158e+00,2.205704334270557787e+00,5.605086284556985987e+00,1.273078012610138643e+01,9.911170766677983579e+00,5.553862969767582314e-01,2.277281612785566622e+01,1.064621024984248443e+01
-1.473958463647893513e+00,-4.781426071954574475e+00,5.298415726710765661e+00,1.352458876739657967e+01,1.169465373137601105e+01,5.455519108945400042e+00,8.614369465292938344e+00,1.046529103530151161e+00,6.771153692040734029e+00,1.085049872430633400e+01
1.416109090502930545e+00,4.255955697367596713e+00,-4.452661314506492829e+00,3.949192045147062124e+00,1.305867216854783841e+01,-8.320533995367300761e-01,1.014038962137301425e+01,1.933032530251713510e+01,1.578676273906852146e+01,1.236602980403646157e+01
-1.551986587753135804e-01,9.148867306228384066e+00,4.976480432172529333e+00,-3.673559798328972725e+00,4.239098325717996829e+00,3.941743157942222631e+00,9.900245366666739599e+00,9.787882209758961949e+00,6.214419462566656449e+00,1.522180406474866388e+01
4.983213425123004470e+00,-4.554464537743676544e+00,1.024843011816123450e+01,9.040501572450061474e+00,3.185781385661202059e+00,1.420138765458181851e+01,-2.013785220081338423e+00,1.095343035088438022e+01,1.454063335473352581e+01,8.974099544379598115e+00
-1.203808093451045558e+00,1.813773409318739205e+00,9.998957599314117317e+00,-4.202394514730162456e+00,1.414958861167873394e+01,8.716741128319895893e+00,9.632411684530616469e+00,3.390128844735663449e+00,1.936121517005008030e+01,8.052281902560869398e+00
-2.954881997743909139e+00,3.330357712882484833e+00,9.981499920159304651e+00,4.161440737257104061e+00,1.284831115872417051e+01,1.176324243216969379e+01,1.445582601684767354e+01,-1.444388437285251570e+00,1.782331586316371386e+01,6.939929590280893734e+00
6.416585188633694425e-01,9.262536578970280488e+00,1.349483533063859486e+00,-2.142537545908247409e-01,1.078202318940906856e+01,7.723742975432505098e+00,5.138020696380266372e+00,-5.775502005167609809e-02,1.113611641033347155e+01,1.140421846910168391e+01
6.828487218690620253e+00,6.809255041153128296e-01,4.330012533335320768e+00,1.960762176139136503e+00,1.149913363783858244e+01,3.530333741613102649e+00,7.579507089988066326e+00,1.617927684645182040e+01,6.919768675785441303e+00,6.502389197977596069e+00
6.967635239078036946e+00,7.809015867552151491e+00,9.301169544643849818e+00,7.155145820781112498e+00,3.995786015384307888e+00,1.033576630211605796e+01,1.002392135461943390e+01,9.227530724286999941e+00,4.070945156499205630e+00,1.794773934118365588e+01
